created_at,text,User_Location,lang,retweeted,reweet_count
Tue Apr 07 15:23:15 +0000 2020,RT PMckinstryl Trudeau wants us to be PRCapeoples republic of Canada Wake up CanadaHe has sold half of Canada to China There is a,Sylvan Lake  Alberta,en,FALSE,7
Tue Apr 07 15:23:14 +0000 2020,RT cspotweet Trudeau working with several groups to create 30000 madeinCanada ventilators Also working with Nobel winner Art McDona,Edmonton  Alberta,en,FALSE,2
Tue Apr 07 15:23:14 +0000 2020,RT PMcanadien Si vous tes n en avril en mai ou en juin et que vous tes admissible  la Prestation canadienne durgence prsentez vot,Canada,fr,FALSE,16
Tue Apr 07 15:23:14 +0000 2020,RT crawfishaka yep move to canada ,,en,FALSE,19
Tue Apr 07 15:23:13 +0000 2020,RT R2HTO Its encouraging to hear that joecressy sees the COVID19 crisis as an opportunity to end homelessness We encourage all 3,Toronto,en,FALSE,2
Tue Apr 07 15:23:13 +0000 2020,RT delmastrodean Great article in The Atlantic policymakers in Canada at all levels should read it  ,Selwyn,en,FALSE,1
Tue Apr 07 15:23:13 +0000 2020,cbcDougDirks britjpncdn CBCHomestretch This young man is doing more for his country and province in the Prime Mi ,Red Deer  Alberta,en,FALSE,0
Tue Apr 07 15:23:12 +0000 2020,CitImmCanada Retweet please let us knowWe have a COPR approved before March 13 and are resident in Canada How c ,,en,FALSE,0
Tue Apr 07 15:23:11 +0000 2020,RT LeonardRoxon Trump NEVER said to stop sending PPE to Canada 3M got caught with its pants down doing shady crap amp Trump called them ou,CANADA,en,FALSE,120
Tue Apr 07 15:23:11 +0000 2020,RT kbssidhu1961 There are 205 passengers on the flight for Canada which will go via New Delhi and Heathrow London to ToronotoAnd 98,Atr Tatra Sarvatra ,en,FALSE,3
Tue Apr 07 15:23:10 +0000 2020,I thought part 6 took place in Egypt not Florida but either way why is dio in either of those places if the sun wil ,,en,FALSE,0
Tue Apr 07 15:23:10 +0000 2020,RT cdnslk55 ,,und,FALSE,2
Tue Apr 07 15:23:09 +0000 2020,RT ClassicInd For MoparMonday Kelley Prymych of Canada sent us a photo of his 68 Charger He says it still has the original 383 V8 Ni,,en,FALSE,20
Tue Apr 07 15:23:09 +0000 2020,PM today  CERB applications  100ks of claims being processed  If born in April May or June today you can apply ,CKNW Radio Vancouver,en,FALSE,0
Tue Apr 07 15:23:08 +0000 2020,5000 entreprises ont propos leur aide durant la pandmie au Canada dclare JustinTrudeau Chaque semaine on f ,Ontario  Canada,fr,FALSE,0
Tue Apr 07 15:23:08 +0000 2020,CanEmbTurkey CanadaOSCE Disappointed by this tweet who doesnt respect the balanced approach of Canada on this is ,Montral  Qubec,en,FALSE,0
Tue Apr 07 15:23:07 +0000 2020,Look at his eyes hes not well Mental breakdown Hes being prompt up by Liberals We have no reporters left in ,Canada,en,FALSE,1
Tue Apr 07 15:23:07 +0000 2020,RT VoixSaint FilmyourhospitalQanon WWG1WGASaintGeorgesdeBeauce Quebec Canada 6 Avril 2020,,fr,FALSE,1
Tue Apr 07 15:23:07 +0000 2020,PMJT says Canada is receiving 500K masks from 3M tomorrow No word on the other 25 million masks from the order th ,Ottawa,en,FALSE,8
Tue Apr 07 15:23:06 +0000 2020,Chisasibi youth diagnosed with COVID19 bringing total among Cree in Quebec to 5  ,Yellowknife,en,FALSE,2
Tue Apr 07 15:23:06 +0000 2020,RT DrJacobsRad Trudeau has misspent a generation of wealth while at the same time destroying the means to regenerate itWe are a much d,Abbotsford  British Columbia,en,FALSE,743
Tue Apr 07 15:23:05 +0000 2020,PM JustinTrudeau announces agreements with several  companies to produce up to 30K madeinCanada ventilators ,Ottawa  Ontario,en,FALSE,0
Tue Apr 07 15:23:05 +0000 2020,It needs to be done Staff keep Iqaluit school breakfast program going  ,Yellowknife,en,FALSE,4
Tue Apr 07 15:23:05 +0000 2020,RT ResisTemplario 7Abr Tirano Nicols Maduro y el Malandro Omar Prieto OmarPrietoGob se ve a simple vista que le tiene ARRECHERA a Mar,Valle del Cauca  Colombia,es,FALSE,161
Tue Apr 07 15:23:05 +0000 2020,RT ajitxsingh Canadian Prime Minister Justin Trudeau this week expressed concerns over reports that medical supplies originally designate,www democracynow org,en,FALSE,156
Tue Apr 07 15:23:05 +0000 2020,Trudeau says 3M will be sending 500000 masks to Canada tomorrow,Toronto  Ont  ,en,FALSE,0
Tue Apr 07 15:23:04 +0000 2020,PMJT says 30k madeinCanada ventilators will be produced 20 companies will team up in retooling supply chain t ,Toronto  Ont  ,en,FALSE,0
Tue Apr 07 15:23:04 +0000 2020,paulacorreia Concordo tinha que levar esse dinheiro e fazer igual ao Canad que pegou o prmio e fez doao para ,,pt,FALSE,0
Tue Apr 07 15:23:04 +0000 2020,RT GreenFoothills Todays honorablementionmonday is this beautiful landscape filled with California Poppies taken by Rodney Myatt at Ca,,en,FALSE,200
Tue Apr 07 15:23:04 +0000 2020,by continuing construction on a project to export gas to Canada  For the safety of Mass residents and workers ,,en,FALSE,0
Tue Apr 07 15:23:03 +0000 2020,robrousseau realDonaldTrump Stick to your own countrygtCanada,Pennsylvania  USA,en,FALSE,0
Tue Apr 07 15:23:02 +0000 2020,RT elizd Scribulatora Wow I agree with the Sun Scheer is not helpful and I wish hed just go away He was rejected by Canada and I don,Oakville  Ontario,en,FALSE,1
Tue Apr 07 15:23:02 +0000 2020,kayakingcanada We were a second from the top and third from the top household,Edmonton,en,FALSE,0
Tue Apr 07 15:23:02 +0000 2020,RT Jeffslack660 People may worry about a scarcity of medical supplies Trudeau says they are working with other countries to make sure th,Calgary,en,FALSE,1
Tue Apr 07 15:23:02 +0000 2020,RT isabellecraig Soins palliatifs Peuton laisser les gens aller vers la mort seul cest inhumain disent les proches Visites permises,,fr,FALSE,5
Tue Apr 07 15:23:02 +0000 2020,For readers of Delia Owens Where the Crawdads Sing and Sue Monk Kidds The Secret Life of Bees ,Toronto,en,FALSE,1
Tue Apr 07 15:23:01 +0000 2020,KirkWrites79 I see BET  isnt available in Canada which makes sense,Illinois  Chicago ,en,FALSE,0
Tue Apr 07 15:23:01 +0000 2020,Here is the English version of this The idea that Canadian citizens would be denied entry to Canada at their tim ,,en,FALSE,0
Tue Apr 07 15:23:01 +0000 2020,At the news conference today it would be helpful if someone asks why Health Canada hasnt approved serologic anti ,Toronto,en,FALSE,12
Tue Apr 07 15:23:01 +0000 2020,RobertFife Worst person ever  trudeaus frat The same frat with head of Quebec green peace and president of wwf C ,Versailles Studio Designs,en,FALSE,0
Tue Apr 07 15:23:00 +0000 2020,RT SheilaGunnReid Lotta Canadians are shocked that Trump is looking after the American people who elected him before looking after the re,Saskatchewan  Canada,en,FALSE,1111
Tue Apr 07 15:23:00 +0000 2020,RT BabySmurfNL nationalpost Do you support a bailout for media organizations in Canada Please Retweet,Behind You,en,FALSE,345
Tue Apr 07 15:22:59 +0000 2020,Isnt this exsctly what Trump did to Canada with 3M masks TrumpOwnsEveryDeath TrumpIsALoser ,,en,FALSE,0
Tue Apr 07 15:22:59 +0000 2020,Iasisiielenu Mongolia Tunisia Indonesia Ecuador Tasmania Pakistan Brazil Bangladesh Pakistan mexico Ethi ,Kwara  Nigeria,fi,FALSE,0
Tue Apr 07 15:22:59 +0000 2020,COVID19 Jusqu 30000 respirateurs vont tre fabriqus ici au Canada annonce Justin Trudeau ajoutant que des ,Montral  Qubec  Canada,fr,FALSE,1
Tue Apr 07 15:22:59 +0000 2020,RT RushHistory2112 On April 6 1978 Rush played with Max Webster and Ian Thomas at the Aitken University Centre in Fredericton New Brun,Cypress  TX,en,FALSE,4
Tue Apr 07 15:22:58 +0000 2020,LucyVagasi Fear and panic are what the government wants so they have something to save people from  Just relax ,,en,FALSE,0
Tue Apr 07 15:22:58 +0000 2020,lawyeringinAB realJeff45 nationalpost lol do nothing elseLook if Trumps response can be described as ignorin ,,en,FALSE,0
Tue Apr 07 15:22:58 +0000 2020,Instagram ads be like Are you a teenager Donate your left earlobe and you will be entered to win a maybe used 5 ,ur moms coochie ,en,FALSE,0
Tue Apr 07 15:22:57 +0000 2020,RT TrueNorthCentre The federal government announced 1095 million in additional global coronavirus assistanceCanadas latest foreign,San Francisco,en,FALSE,111
Tue Apr 07 15:22:57 +0000 2020,BREAKING 5306 cases of COVID19 in Ontario 173 deaths according to provinces health care unit numbers A pr ,1 Yonge St  Toronto  Canada,en,FALSE,5
Tue Apr 07 15:22:56 +0000 2020,Canad 2019 no se olvida Honestly what are we doing here ,,en,FALSE,0
Tue Apr 07 15:22:56 +0000 2020,Trudeau says Canada also expects 500000 masks from 3M on Wednesday which will get to workers ASAP,Edmonton  Alberta,en,FALSE,3
Tue Apr 07 15:22:56 +0000 2020,OttawaBylaw JimWatsonOttawa Please give us the truth in the round Mayor Watson ,Ottawa  Ontario,en,FALSE,0
Tue Apr 07 15:22:56 +0000 2020,CBCNews RosieBarton Will Canada begin random antibody testing like Finland, Ontario Canada,en,FALSE,0
Tue Apr 07 15:22:56 +0000 2020,RT lrwsweeney Canada begins clinicaltrial of experimental COVID19 treatment using plasma from recovered individuals,Washington DC,en,FALSE,3
Tue Apr 07 15:22:55 +0000 2020,RT ntqrt  SocialDistancing  She sez distancing but I hear dithering Episcience not sociology covid19 coronavirus cdnpoli C,PEI Canada,en,FALSE,1
Tue Apr 07 15:22:55 +0000 2020,RT WatcherVen 7Abr  Municipios del Edo Zulia sin luz Maracaibo San Francisco La Caada Mara Guajira Padilla Machiques Rosar,Caracas  Venezuela,es,FALSE,68
Tue Apr 07 15:22:53 +0000 2020,At this time when politicians are talking about war on the virus we can take a look back at the little Turbot war ,,en,FALSE,0
Tue Apr 07 15:22:53 +0000 2020,FuckOffSleazoid NYforSanders JoeBiden Im a SandersWarren activist w 45 yrs of organizing behind me Im so ,Maine   New Brunswick  Canada,en,FALSE,0
Tue Apr 07 15:22:52 +0000 2020,RT nspector4 This was always a Trump3M fightnot about Canada  cdnpoli bcpoli,Vancouver,en,FALSE,18
Tue Apr 07 15:22:52 +0000 2020,Trudeau Canada accelereaz producia intern de materiale medicale  ,Montreal  Canada,ro,FALSE,0
Tue Apr 07 15:22:51 +0000 2020,Niagara Region Public Health refuses to share COVID19 deaths with the public ,Windsor and Essex County   Ontario,en,FALSE,1
Tue Apr 07 15:22:50 +0000 2020,RT DeltaRambler KwikWarren England everybody gets 80 of wages til this is over in Canada everybody receives immediately 2000 a month,,en,FALSE,68
Tue Apr 07 15:22:50 +0000 2020,RT cgoomansingh JustinTrudeau started his daily national address by expressing concern for BorisJohnson  Saying Ive worked with Bori,Toronto  and then some ,en,FALSE,1
Tue Apr 07 15:22:49 +0000 2020,Canada I love you with all of my heart and soul ,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:22:49 +0000 2020,Tell that to the 5 wetsuweten hereditary chiefs who blockaded Canadas rail line causing supply shortages across t ,Canada,en,FALSE,0
Tue Apr 07 15:22:48 +0000 2020,RT Annajewer HopeFromHome JackSepticEye  we havent hit trending here in Canada yet lets go gamers ,York  PA,en,FALSE,1
Tue Apr 07 15:22:48 +0000 2020,COVID19 amp ClimateCrisis  hadrianmk brings it all together for us Sneak preview air pollution levels in Canad ,,en,FALSE,1
Tue Apr 07 15:22:47 +0000 2020,RT PMcanadien En direct le premier ministre Justin Trudeau sadresse aux Canadiens au sujet de la situation entourant la COVID19  part,Vienna  Austria,fr,FALSE,92
Tue Apr 07 15:22:47 +0000 2020,RT EUinCanada  Solidarity at play Proud of Decathlon who just donated 7000 diving masks to Canadas health system to help them,Ottawa  Ontario,en,FALSE,1
Tue Apr 07 15:22:46 +0000 2020,1 Today is green shirt day A day to support organ donation awareness and registration In my final 2 years of hig ,,en,FALSE,0
Tue Apr 07 15:22:46 +0000 2020,RT CPHOCanada HealthCanada is accelerating the approval process at no cost to companies who develop and supply medicaldevices in suppo,Ontario s South Coast,en,FALSE,185
Tue Apr 07 15:22:46 +0000 2020,RT CanRevAgency Applying for the Canada Emergency Response Benefit To get ready sign up for direct deposit to ensure your benefit paym,,en,FALSE,87
Tue Apr 07 15:22:45 +0000 2020,RT LatestinSpace Spoiler alert   The moon actually wont be pink tonight Its called a pink supermoon after pink wildflowers which,England  United Kingdom,en,FALSE,14
Tue Apr 07 15:22:45 +0000 2020,glenmcgregor Canada Goosenow thats funny Liberals looking out for Liberals first even in a pandemic cdnpoli COVID19,,en,FALSE,0
Tue Apr 07 15:22:45 +0000 2020,After reviewing over 30 ComITorg NodeJS projects till past 11pm last night today its time for my home town ,Canada,en,FALSE,0
Tue Apr 07 15:22:45 +0000 2020,RT mgeist Canadas new patent rules respond to the Coronavirus by seeking to speed access to essential meds devices or treatments This,London  Ontario,en,FALSE,6
Tue Apr 07 15:22:44 +0000 2020,UrbanOutfitters hi it still shows 995 flat shipping for Canada How does free shipping apply ,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:22:44 +0000 2020,RT CAEFS As the number of cases in federal prisons rises we continue to receive dozens of calls a day from incarcerated women who are sc,,en,FALSE,7
Tue Apr 07 15:22:44 +0000 2020,RT whatescapes Rent strikes loom across Canada as coronavirus kills dailywage jobs ,Corbyville  Ontario  Canada,en,FALSE,27
Tue Apr 07 15:22:42 +0000 2020,RT OyeJahazi When air quality improves nd you can see Punjab from Canada bt cant see KHALISTAN ,     ,en,FALSE,41
Tue Apr 07 15:22:42 +0000 2020,RT JosefinaVidalF A tourist from Canada who had tested positive for COVID19 and was hospitalized said Gracias Cuba Viva Cuba af,Cuba,es,FALSE,43
Tue Apr 07 15:22:42 +0000 2020,GovCanHealth CPHOCanada Are you stupidShe said the case of British Columbia which has seen its number of ,Maple Ridge  British Columbia,en,FALSE,0
Tue Apr 07 15:22:41 +0000 2020,Hey canada give the 500000 masks a police escort please,Toronto   self isolated,en,FALSE,0
Tue Apr 07 15:22:41 +0000 2020,Business Leisure Print Shirts Long Sleeve ShirtVisit Russia France Italy Germany ,USA,en,FALSE,0
Tue Apr 07 15:22:40 +0000 2020,People may worry about a scarcity of medical supplies Trudeau says they are working with other countries to make s ,Calgary  Alberta,en,FALSE,1
Tue Apr 07 15:22:40 +0000 2020,Today were wearing green for GreenShirtDay in honour of the Logan Boulet Effect and support of organ donor awaren ,Atlantic Canada,en,FALSE,0
Tue Apr 07 15:22:40 +0000 2020,680NEWS Coronovirus numbers are NOT indication of this virus Testing only when people arrived in Canada after tra ,,en,FALSE,0
Tue Apr 07 15:22:39 +0000 2020,dumbtweetsbot jmp223420 stalinsidepiece What No America and Canada were once British colonies If anything th ,Toronto,en,FALSE,0
Tue Apr 07 15:22:38 +0000 2020,RT SEmx QudateEnCasa La subsecretaria de Comercio Exterior luzmadelamora participa en el conversatorio organizado por el Wilson C,Mexico City  Mexico,es,FALSE,7
Tue Apr 07 15:22:38 +0000 2020,RT BlueSteelDC Since singlepayer models are known for delays  in a 100 government financed modelSee delays at NHS and Canada That,Ventrolateral Frontal Cortex,en,FALSE,7
Tue Apr 07 15:22:37 +0000 2020,RT DMillardHaskell Cdn Dairy Farmers are dumping milk down the drain rather than adding it to the supply out in the market bc it would l,Abbotsford  British Columbia,en,FALSE,328
Tue Apr 07 15:22:37 +0000 2020,RT christoaivalis Remember when Liberals were calling Canadas first racialized leader creepy for exposing the gaps in the Liberal aid,Vancouver and London,en,FALSE,12
Tue Apr 07 15:22:37 +0000 2020,RT DrEricDing 5 A team of scientists from five universities in China and Canada released a study in midMarch that found that nearly 1 i,,en,FALSE,272
Tue Apr 07 15:22:35 +0000 2020,RT urbanxf The media are desparate to get out stories of people dying from Covid19 Problem is there are no detailsTo get a confirm,,en,FALSE,17
Tue Apr 07 15:22:35 +0000 2020,Does Service Canada have drop boxes COVID19 canpoli,suburbia,en,FALSE,0
Tue Apr 07 15:22:34 +0000 2020,RT magi5er VanderbiltsRailroad systems The Y family is the Van derbilts Y  aclrenochrome When the rail blockades were happening,,en,FALSE,338
Tue Apr 07 15:22:34 +0000 2020,Watching the Canadian PM give an address about the current situation in Canada What a stark contrast to the Dear L ,Florida  Toronto  Jamaica,en,FALSE,0
Tue Apr 07 15:22:33 +0000 2020,RT deZabedrosky En la luna acontecen sucesos muy extraos cmo este captado por un aficionado desde Canada el 26032020 Ufos Ufo M,,es,FALSE,8980
Tue Apr 07 15:22:32 +0000 2020,ChristineRomans drsanjaygupta Amen,,en,FALSE,0
Tue Apr 07 15:22:32 +0000 2020,Learn how to maximize your websites search engine visibility through best practice SEO  Working Lunch Webinar ,Gaithersburg  MD,en,FALSE,0
Tue Apr 07 15:22:31 +0000 2020,Canada Day festivities in limbo  ,T  45 246915 76 163963,es,FALSE,0
Tue Apr 07 15:22:31 +0000 2020,SidSeixeiro Daily flights continue coming into Canada from CHINA with passengers NOT SCREENED and NOBODY asks Trudeau Why,,en,FALSE,0
Tue Apr 07 15:22:31 +0000 2020,RT LPSChief1 Today is officially GreenShirtDay in memory of yql resident Logan Boulet and in support of organ donation and registration,Canada,en,FALSE,7
Tue Apr 07 15:22:30 +0000 2020,As per what our PM just announced super cool to hear that Arcteryx and Canada Goose will now be making our very o ,Vancouver  BC  Canada,en,FALSE,0
